             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
         3991061_1     nodes PXP_2D_d    pytrb  R    1:40:43      1 node023
         3991061_2     nodes PXP_2D_d    pytrb  R    1:40:43      1 node029
         3991061_3     nodes PXP_2D_d    pytrb  R    1:40:43      1 node029
         3991061_4     nodes PXP_2D_d    pytrb  R    1:40:43      1 node029
         3991061_5     nodes PXP_2D_d    pytrb  R    1:40:43      1 node029
         3991061_6     nodes PXP_2D_d    pytrb  R    1:40:43      1 node029
         3991061_7     nodes PXP_2D_d    pytrb  R    1:40:43      1 node048
         3991061_8     nodes PXP_2D_d    pytrb  R    1:40:43      1 node049
         3991061_9     nodes PXP_2D_d    pytrb  R    1:40:43      1 node049
        3991061_10     nodes PXP_2D_d    pytrb  R    1:40:43      1 node002
        3991061_11     nodes PXP_2D_d    pytrb  R    1:40:43      1 node003
        3991061_12     nodes PXP_2D_d    pytrb  R    1:40:43      1 node006
        3991061_13     nodes PXP_2D_d    pytrb  R    1:40:43      1 node008
        3991061_14     nodes PXP_2D_d    pytrb  R    1:40:43      1 node008
        3991061_15     nodes PXP_2D_d    pytrb  R    1:40:43      1 node008
        3991061_16     nodes PXP_2D_d    pytrb  R    1:40:43      1 node032
        3991061_17     nodes PXP_2D_d    pytrb  R    1:40:43      1 node032
        3991061_18     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_19     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_20     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_21     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_22     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_23     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_24     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_25     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_26     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_27     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_28     nodes PXP_2D_d    pytrb  R    1:40:43      1 node034
        3991061_29     nodes PXP_2D_d    pytrb  R    1:40:43      1 node035
        3991061_30     nodes PXP_2D_d    pytrb  R    1:40:43      1 node035
        3991061_31     nodes PXP_2D_d    pytrb  R    1:40:43      1 node035
        3991061_32     nodes PXP_2D_d    pytrb  R    1:40:43      1 node035
        3991061_33     nodes PXP_2D_d    pytrb  R    1:40:43      1 node035
        3991061_34     nodes PXP_2D_d    pytrb  R    1:40:43      1 node037
        3991061_35     nodes PXP_2D_d    pytrb  R    1:40:43      1 node041
        3991061_36     nodes PXP_2D_d    pytrb  R    1:40:43      1 node041
        3991061_37     nodes PXP_2D_d    pytrb  R    1:40:43      1 node042
        3991061_38     nodes PXP_2D_d    pytrb  R    1:40:43      1 node042
           3969205     nodes     test   cm22ln  R 1-17:44:35      1 node042
           3969036     nodes  seventh   cm22ln  R 1-17:47:40      1 node018
           3979738     nodes  verchem    pyzuj  R 1-04:47:56      1 node046
           3979739     nodes  verchem    pyzuj  R 1-04:47:56      1 node005
           3963813     nodes phylobay  fbsjlop  R 1-22:26:45      1 node014
           3965166     nodes Pyrr_PrO  cm22a2h  R 1-22:59:08      2 node[036,042]
           3991823     nodes  MPI_job  wlnw570  R      19:54      1 node002
           3991912     nodes    core2 ml20tssa  R       6:35      1 node044
           3991913     nodes    core2 ml20tssa  R       6:35      1 node044
           3978510     nodes inc30_ho  py22jcp  R 1-05:49:46      1 node049
           3978511     nodes diffusiv  py22jcp  R 1-05:48:45      1 node039
           3920273     nodes rep3-unm    umgad  R   21:20:23      9 node[015-016,018,022-024,047,049,052]
           3920266     nodes rep2-lip    umgad  R   22:08:47      6 node[006,010,034,041,048,052]
           3982765     nodes run.SD_p   phyjdo  R   19:25:06      1 node028
           3986110     nodes run.prnd   phyjdo  R    8:04:47      1 node050
           3991021     nodes run.SD_p   phyjdo  R      46:38      1 node017
           3977177     nodes pipe_flo mqhq8337  R 1-08:35:28      4 node[009,014,023,026]
           3977179     nodes pipe_flo mqhq8337  R 1-08:35:28      4 node[032,036,048,050]
           3965163     nodes KPOINT77  cm22s2r  R 1-14:49:58      1 node015
           3989040     nodes      C1M  swdz524  R    3:51:09      1 node043
           3988396     nodes      L1M  swdz524  R    3:59:33      1 node029
           3977761     nodes d3_192x9  zfgk849  R   10:27:41      1 node045
       3864455_720     nodes  fingers   amtcsa  R 1-05:46:43      1 node030
       3864455_740     nodes  fingers   amtcsa  R 1-05:46:43      1 node031
       3864455_560     nodes  fingers   amtcsa  R 1-06:03:58      1 node030
           3991898     nodes ERSA_100 hqmp0145  R       8:38      1 node033
           3989285     nodes       HS   ed19dr  R    1:48:52      1 node034
           3984485     nodes KPOINT77  cm22s2r  R   12:09:41      1 node052
           3983124     nodes wt_int_a    tshma  R   14:55:30      1 node052
           3983141     nodes wt_avg_t    tshma  R   11:29:26      1 node008
           3979794     nodes   AuCuCO  cm22cfs  R    9:35:50      1 node012
           3990914     nodes wt_avg_a    tshma  R      25:02      1 node038
      3933764_8826     nodes task_arr   phyada  R       0:26      1 node031
      3933764_8827     nodes task_arr   phyada  R       0:26      1 node050
      3933764_8825     nodes task_arr   phyada  R       1:28      1 node050
      3933764_8824     nodes task_arr   phyada  R       2:29      1 node005
      3933764_8823     nodes task_arr   phyada  R       3:30      1 node039
      3933764_8822     nodes task_arr   phyada  R       4:32      1 node050
      3933764_8821     nodes task_arr   phyada  R       6:35      1 node050
      3933764_8816     nodes task_arr   phyada  R       7:36      1 node019
      3933764_8817     nodes task_arr   phyada  R       7:36      1 node019
      3933764_8818     nodes task_arr   phyada  R       7:36      1 node050
      3933764_8819     nodes task_arr   phyada  R       7:36      1 node001
      3933764_8820     nodes task_arr   phyada  R       7:36      1 node014
      3933764_8813     nodes task_arr   phyada  R       8:37      1 node015
      3933764_8814     nodes task_arr   phyada  R       8:37      1 node015
      3933764_8815     nodes task_arr   phyada  R       8:37      1 node015
      3933764_8810     nodes task_arr   phyada  R       9:39      1 node001
      3933764_8811     nodes task_arr   phyada  R       9:39      1 node039
      3933764_8812     nodes task_arr   phyada  R       9:39      1 node039
      3933764_8809     nodes task_arr   phyada  R      10:40      1 node039
      3933764_8804     nodes task_arr   phyada  R      11:42      1 node003
      3933764_8805     nodes task_arr   phyada  R      11:42      1 node017
      3933764_8806     nodes task_arr   phyada  R      11:42      1 node017
      3933764_8807     nodes task_arr   phyada  R      11:42      1 node050
      3933764_8808     nodes task_arr   phyada  R      11:42      1 node050
      3933764_8787     nodes task_arr   phyada  R      13:45      1 node017
      3933764_8788     nodes task_arr   phyada  R      13:45      1 node050
      3933764_8789     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8790     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8791     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8792     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8793     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8794     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8795     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8796     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8797     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8798     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8799     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8800     nodes task_arr   phyada  R      13:45      1 node001
      3933764_8801     nodes task_arr   phyada  R      13:45      1 node005
      3933764_8802     nodes task_arr   phyada  R      13:45      1 node012
      3933764_8803     nodes task_arr   phyada  R      13:45      1 node012
      3933764_8786     nodes task_arr   phyada  R      18:52      1 node014
      3933764_8770     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8771     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8772     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8773     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8774     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8775     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8776     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8777     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8778     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8779     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8780     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8781     nodes task_arr   phyada  R      19:54      1 node007
      3933764_8782     nodes task_arr   phyada  R      19:54      1 node039
      3933764_8783     nodes task_arr   phyada  R      19:54      1 node039
      3933764_8784     nodes task_arr   phyada  R      19:54      1 node020
      3933764_8785     nodes task_arr   phyada  R      19:54      1 node024
      3933764_8769     nodes task_arr   phyada  R      20:56      1 node050
      3933764_8766     nodes task_arr   phyada  R      21:57      1 node014
      3933764_8767     nodes task_arr   phyada  R      21:57      1 node046
      3933764_8768     nodes task_arr   phyada  R      21:57      1 node050
      3933764_8765     nodes task_arr   phyada  R      22:59      1 node050
      3933764_8755     nodes task_arr   phyada  R      24:01      1 node038
      3933764_8756     nodes task_arr   phyada  R      24:01      1 node038
      3933764_8757     nodes task_arr   phyada  R      24:01      1 node038
      3933764_8758     nodes task_arr   phyada  R      24:01      1 node038
      3933764_8759     nodes task_arr   phyada  R      24:01      1 node046
      3933764_8760     nodes task_arr   phyada  R      24:01      1 node046
      3933764_8761     nodes task_arr   phyada  R      24:01      1 node046
      3933764_8762     nodes task_arr   phyada  R      24:01      1 node046
      3933764_8763     nodes task_arr   phyada  R      24:01      1 node050
      3933764_8764     nodes task_arr   phyada  R      24:01      1 node050
      3933764_8754     nodes task_arr   phyada  R      25:02      1 node014
      3933764_8752     nodes task_arr   phyada  R      26:04      1 node005
      3933764_8753     nodes task_arr   phyada  R      26:04      1 node050
      3933764_8748     nodes task_arr   phyada  R      27:07      1 node043
      3933764_8749     nodes task_arr   phyada  R      27:07      1 node043
      3933764_8750     nodes task_arr   phyada  R      27:07      1 node050
      3933764_8751     nodes task_arr   phyada  R      27:07      1 node050
      3933764_8746     nodes task_arr   phyada  R      28:08      1 node044
      3933764_8747     nodes task_arr   phyada  R      28:08      1 node044
      3933764_8743     nodes task_arr   phyada  R      29:10      1 node044
      3933764_8744     nodes task_arr   phyada  R      29:10      1 node044
      3933764_8745     nodes task_arr   phyada  R      29:10      1 node050
      3933764_8740     nodes task_arr   phyada  R      30:12      1 node044
      3933764_8741     nodes task_arr   phyada  R      30:12      1 node044
      3933764_8742     nodes task_arr   phyada  R      30:12      1 node050
      3933764_8736     nodes task_arr   phyada  R      31:14      1 node012
      3933764_8737     nodes task_arr   phyada  R      31:14      1 node012
      3933764_8738     nodes task_arr   phyada  R      31:14      1 node050
      3933764_8739     nodes task_arr   phyada  R      31:14      1 node050
      3933764_8726     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8727     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8728     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8729     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8730     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8731     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8732     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8733     nodes task_arr   phyada  R      32:16      1 node019
      3933764_8734     nodes task_arr   phyada  R      32:16      1 node044
      3933764_8735     nodes task_arr   phyada  R      32:16      1 node050
      3933764_8725     nodes task_arr   phyada  R      33:18      1 node050
      3933764_8716     nodes task_arr   phyada  R      34:19      1 node003
      3933764_8717     nodes task_arr   phyada  R      34:19      1 node012
      3933764_8718     nodes task_arr   phyada  R      34:19      1 node012
      3933764_8719     nodes task_arr   phyada  R      34:19      1 node012
      3933764_8720     nodes task_arr   phyada  R      34:19      1 node012
      3933764_8721     nodes task_arr   phyada  R      34:19      1 node014
      3933764_8722     nodes task_arr   phyada  R      34:19      1 node014
      3933764_8723     nodes task_arr   phyada  R      34:19      1 node014
